IDCell,Time,Country_code,SmsIn,SmsOut,CallIn,CallOut,Internet
5548,1384873800000.00,41,0.232925537,,,,
5548,1384873800000.00,44,,,,0.39256692,
5548,1384873800000.00,54,,,,,0.95599303
5548,1384873800000.00,98,0.39256692,,,,
5548,1384874400000.00,0,6.976352858,0.232925537,0.232925537,,
5548,1384874400000.00,39,13.61316094,12.26322486,26.12121178,21.74625478,298.5948435
5548,1384874400000.00,41,,,,0.158566999,
5548,1384874400000.00,44,,,0.269280805,,
5548,1384874400000.00,7,,0.158566999,,,
5548,1384875000000.00,0,9.24853616,0.158566999,,,
5548,1384875000000.00,30,,,0.39256692,,
5548,1384875000000.00,39,13.18798152,25.86761284,24.17187643,21.89627503,323.9713857
5548,1384875000000.00,7,0.0792835,0.083357603,,,
5548,1384875600000.00,0,5.46068265,,,0.232925537,
5548,1384875600000.00,39,18.32627831,15.20111798,21.46451264,17.93871003,309.0313501
5548,1384875600000.00,7,0.083357603,,,,0.47185042
5548,1384876200000.00,0,5.11453741,,,,
5548,1384876200000.00,216,,,0.39256692,,
5548,1384876200000.00,39,13.10573426,9.971406213,25.6521411,20.56363456,291.2512042
5548,1384876200000.00,41,,,,,0.39256692
5548,1384876200000.00,593,,,,0.0792835,
5548,1384876800000.00,0,7.51403395,,,,
5548,1384876800000.00,33,0.95599303,,,0.232925537,
5548,1384876800000.00,39,15.74069357,12.36107524,21.57668674,21.51861837,376.0876351
5548,1384877400000.00,0,5.308585169,,,0.625492457,
5548,1384877400000.00,1,,,0.504953017,,
5548,1384877400000.00,255,,,,0.269280805,
5548,1384877400000.00,380,,,,0.504953017,
5548,1384877400000.00,39,17.63809826,8.496059967,19.0187673,21.22760274,267.08325
5548,1384877400000.00,41,,,0.95599303,,
5548,1384877400000.00,44,,,,,0.625492457
5548,1384877400000.00,46,,,,,0.232925537
5548,1384877400000.00,49,,,0.083357603,0.083357603,0.504953017
5548,1384878000000.00,0,6.065343373,0.232925537,,,
5548,1384878000000.00,39,19.5603046,12.64247445,28.27940822,26.8160281,276.4837392
5548,1384878000000.00,44,,,,1.348559951,
5548,1384878600000.00,0,5.057621046,,,,
5548,1384878600000.00,31,,,0.504953017,,
5548,1384878600000.00,33,,,0.95599303,,
5548,1384878600000.00,39,16.24568576,12.17518448,19.11693436,21.8946966,284.292543
5548,1384878600000.00,40,,,,0.95599303,
5548,1384878600000.00,48,0.78513384,0.39256692,,,
5548,1384878600000.00,49,,,,,0.232925537
5548,1384879200000.00,0,3.671517247,,0.95599303,,
5548,1384879200000.00,33,0.504953017,0.504953017,,0.504953017,
5548,1384879200000.00,34,,,0.083357603,,
5548,1384879200000.00,359,,,,0.39256692,
5548,1384879200000.00,39,22.40069513,12.94929523,25.8516072,31.12342177,284.973385
5548,1384879200000.00,49,,,,,0.504953017
5548,1384879200000.00,7,0.78513384,0.475924524,,,
5548,1384879800000.00,0,1.89395121,,,,
5548,1384879800000.00,1,,0.269280805,,,
5548,1384879800000.00,32,1.009906034,0.504953017,,,
5548,1384879800000.00,33,0.504953017,0.504953017,,,
5548,1384879800000.00,39,14.50402133,14.34574606,25.38082313,26.20522051,271.6526738
5548,1384879800000.00,41,,,0.39256692,,
5548,1384880400000.00,0,4.312410582,,,,
5548,1384880400000.00,1604,,,0.95599303,,
5548,1384880400000.00,33,0.504953017,0.504953017,,,
5548,1384880400000.00,39,16.45583841,8.469265742,24.0320266,26.33492261,264.9645984
5548,1384880400000.00,40,,2.867979091,,,
5548,1384880400000.00,41,,,0.78513384,,
5548,1384880400000.00,48,0.39256692,0.39256692,,,
5548,1384880400000.00,51,,,,0.95599303,
5548,1384880400000.00,7,,0.39256692,,,
5548,1384880400000.00,94,,,,0.504953017,
5548,1384881000000.00,0,1.255904741,,,,
5548,1384881000000.00,39,11.5350148,9.58902972,26.23483354,24.25357547,255.0749173
5548,1384881000000.00,40,,3.823972122,,,
5548,1384881000000.00,41,0.39256692,,0.58831062,,
5548,1384881000000.00,52,,,,0.39256692,
5548,1384881600000.00,0,5.582007682,,0.0792835,,
5548,1384881600000.00,212,,,0.95599303,,
5548,1384881600000.00,39,21.78455961,13.85759973,25.56169503,24.00440847,257.197865
5548,1384881600000.00,41,,,0.663520016,0.39256692,
5548,1384881600000.00,48,2.555395739,1.090113767,,,
5548,1384881600000.00,7,0.39256692,,,,
5548,1384881600000.00,90,0.25007281,0.083357603,,,
5548,1384881600000.00,91,,,,0.269280805,
5548,1384882200000.00,0,4.278605389,,,,
5548,1384882200000.00,33,,,,0.0792835,
5548,1384882200000.00,352,,,,0.39256692,
5548,1384882200000.00,39,9.818003854,7.017710069,17.72237457,24.69418452,259.2903139
5548,1384882200000.00,48,,1.177700761,,,
5548,1384882800000.00,0,7.01200513,0.698776611,,,
5548,1384882800000.00,39,18.76044432,9.345806569,12.68496979,17.34715791,243.9535066
5548,1384882800000.00,40,,,,0.39256692,
5548,1384882800000.00,46,,,,0.232925537,0.504953017
5548,1384882800000.00,48,2.195760138,1.570267681,,,
5548,1384882800000.00,49,,,0.504953017,,0.504953017
5548,1384883400000.00,0,2.367726871,,,,
5548,1384883400000.00,39,14.4902088,16.95922232,20.18987702,22.65375777,255.8300327
5548,1384883400000.00,44,,1.009906034,,,1.018059378
5548,1384883400000.00,46,,,,0.504953017,
5548,1384883400000.00,49,,,0.39256692,1.514859051,
5548,1384883400000.00,971,0.083357603,,,,
5548,1384884000000.00,0,4.266254826,,,,
5548,1384884000000.00,33,,,,0.0792835,
5548,1384884000000.00,39,20.05894276,11.90982788,19.07097836,17.44836178,249.8203846
5548,1384884000000.00,41,,,0.083357603,0.232925537,
5548,1384884000000.00,44,0.25007281,,,0.95599303,0.858417994
5548,1384884600000.00,0,6.254274976,,0.214297057,,
5548,1384884600000.00,33,,,0.214297057,,
5548,1384884600000.00,39,14.05528514,12.08324831,25.86200368,32.53261677,333.5512956
5548,1384884600000.00,41,,,0.269280805,,
5548,1384885200000.00,0,8.343876262,,,,
5548,1384885200000.00,33,,,0.802207867,,
5548,1384885200000.00,39,15.12341815,13.73077782,20.09810231,23.66277764,428.8433292
5548,1384885200000.00,41,,,0.214297057,0.39256692,
5548,1384885800000.00,0,3.861386381,,0.39256692,,
5548,1384885800000.00,39,10.00032056,10.12593734,16.84273559,19.35547947,354.0087293
5548,1384885800000.00,41,0.214297057,0.214297057,0.504953017,,
5548,1384885800000.00,48,,,,0.39256692,
5548,1384885800000.00,49,,,,,0.232925537
5548,1384886400000.00,0,6.517574733,0.39256692,,,
5548,1384886400000.00,33,,,0.0792835,,
5548,1384886400000.00,357,0.95599303,,,,
5548,1384886400000.00,375,,0.95599303,,,
5548,1384886400000.00,39,9.523790748,9.533577758,18.15151094,23.24456488,397.1842403
5548,1384886400000.00,41,,,0.269280805,,
5548,1384886400000.00,44,,,,0.95599303,
5548,1384887000000.00,0,4.319003556,,,,
5548,1384887000000.00,33,0.162641103,1.03527653,,,
5548,1384887000000.00,39,13.4832932,10.54364171,14.94305638,11.68670231,275.7635514
5548,1384887000000.00,44,,,,0.232925537,0.625492457
5548,1384887000000.00,49,,0.465851074,,,
5548,1384887600000.00,0,5.270584759,,,,
5548,1384887600000.00,1,0.0792835,,,,
5548,1384887600000.00,33,0.95599303,,,,
5548,1384887600000.00,39,10.50248408,7.79953786,14.21350938,13.81031988,261.7286483
5548,1384887600000.00,44,,,,0.95599303,0.39256692
5548,1384888200000.00,0,5.02411302,,,,
5548,1384888200000.00,34,,,,1.514859051,
5548,1384888200000.00,352,0.214297057,,,,
5548,1384888200000.00,380,,,,0.232925537,
5548,1384888200000.00,39,15.24288419,10.67034729,12.3196846,14.65731587,254.270222
5548,1384888200000.00,41,,,,,0.232925537
5548,1384888200000.00,44,,,,,1.955760872
5548,1384888200000.00,48,,,,0.232925537,
5548,1384888200000.00,49,0.504953017,,,0.232925537,
5548,1384888200000.00,51,,,,0.504953017,
5548,1384888800000.00,0,2.456650461,,,0.39256692,
5548,1384888800000.00,33,,,,0.232925537,
5548,1384888800000.00,34,,,,0.504953017,
5548,1384888800000.00,39,10.54244427,12.41517412,13.64246636,15.02777663,243.3703894
5548,1384888800000.00,48,,,,,0.083357603
5548,1384889400000.00,0,6.2834685,,,,
5548,1384889400000.00,34,,,,0.504953017,
5548,1384889400000.00,352,,,,0.232925537,
5548,1384889400000.00,39,7.242558148,8.662266408,6.456021756,10.44396755,266.5196263
5548,1384889400000.00,41,,,,0.0792835,
5548,1384889400000.00,44,,,,,0.47185042
5548,1384890000000.00,0,2.009090923,,,,
5548,1384890000000.00,380,,,,0.214297057,
5548,1384890000000.00,39,11.13251698,7.883828407,7.135106568,7.303530862,335.2047208
5548,1384890600000.00,0,2.192622989,,,,
5548,1384890600000.00,39,10.97435614,12.33236724,6.217654247,9.733796692,327.9741081
5548,1384890600000.00,44,,,0.083357603,,
5548,1384891200000.00,0,0.94370084,,,,
5548,1384891200000.00,39,10.22368481,15.10434713,10.95282188,6.725386459,282.6844772
5548,1384891200000.00,41,0.504953017,,,,
5548,1384891200000.00,81,,,,,0.083357603
5548,1384891200000.00,98,,,,0.269280805,
5548,1384891800000.00,0,3.069494332,,,,
5548,1384891800000.00,1,,,,,0.584236517
5548,1384891800000.00,39,11.92785258,10.97962659,11.37284292,4.88542751,274.9515317
5548,1384891800000.00,41,,,,,0.232925537
5548,1384891800000.00,48,,,,0.0792835,
5548,1384892400000.00,0,2.824252315,0.166715207,,,
5548,1384892400000.00,1,,,,,1.03527653
5548,1384892400000.00,39,8.855268713,13.98009793,8.576231915,8.376460447,265.2860306
5548,1384893000000.00,0,1.06016104,,,,
5548,1384893000000.00,39,2.914180004,11.72771415,6.744094102,10.45268236,271.9211582
5548,1384893000000.00,504,1.225273835,,,,
5548,1384893600000.00,0,2.315300615,,,,
5548,1384893600000.00,233,,,,0.083357603,
5548,1384893600000.00,34,0.232925537,,,,
5548,1384893600000.00,39,5.884115725,5.950850456,6.293115192,8.844848799,276.1916114
5548,1384893600000.00,44,,,,,0.39256692
5548,1384894200000.00,0,3.434998456,,,,
5548,1384894200000.00,33,,,,0.0792835,
5548,1384894200000.00,39,5.875860851,7.058934437,8.512053521,4.476531016,245.5261317
5548,1384894200000.00,51,,,,0.39256692,
5548,1384894800000.00,0,0.708850061,,,,
5548,1384894800000.00,1,0.269280805,,,,
5548,1384894800000.00,39,8.430972976,5.649367998,5.896893914,4.54493395,250.5327673
5548,1384894800000.00,41,,0.0792835,,,
5548,1384894800000.00,44,,,,3.823972122,
5548,1384894800000.00,49,0.166715207,0.083357603,,,
5548,1384894800000.00,51,,,,0.39256692,
5548,1384894800000.00,54,,,,0.53856161,
5548,1384895400000.00,0,4.898286088,,,,
5548,1384895400000.00,1,,,,,0.083357603
5548,1384895400000.00,39,7.654426883,4.731449625,2.60579212,6.976704581,225.5211157
5548,1384895400000.00,44,,0.39256692,,,
5548,1384895400000.00,49,0.083357603,,,,
5548,1384896000000.00,0,0.625492457,,,,
5548,1384896000000.00,39,4.763785663,7.936601521,1.485428965,5.996217221,254.1545186
5548,1384896000000.00,41,,,0.0792835,,
5548,1384896000000.00,44,,,0.53856161,,
5548,1384896600000.00,0,1.118491007,0.083357603,,,
5548,1384896600000.00,39,6.984649435,8.257617043,1.619443167,3.103671313,241.4096255
5548,1384896600000.00,49,0.78513384,,,,
5548,1384896600000.00,51,,,,0.39256692,
5548,1384897200000.00,0,0.39256692,,,,
5548,1384897200000.00,39,9.424627838,8.057719982,1.311639935,2.219635008,221.8564489
5548,1384897200000.00,7,0.083357603,,,,
5548,1384897200000.00,90,0.083357603,0.083357603,,,
5548,1384897800000.00,0,0.95599303,,,,
5548,1384897800000.00,39,6.8194485,6.399169736,2.635900133,3.185558362,237.2047243
5548,1384897800000.00,46,,,,,0.504953017
5548,1384897800000.00,49,,,0.232925537,,
5548,1384897800000.00,51,,,,0.95599303,
5548,1384898400000.00,0,1.741126871,,,,
5548,1384898400000.00,39,3.468882031,6.065753836,1.744126591,1.915579315,203.4083664
5548,1384898400000.00,53,,0.39256692,,,
5548,1384899000000.00,0,0.245998706,,,,
5548,1384899000000.00,39,3.283554715,5.330165395,2.270300985,1.764931861,231.9001845
5548,1384899000000.00,44,,0.39256692,,,
5548,1384899000000.00,7,0.25007281,,,,
5548,1384899600000.00,0,0.083357603,0.083357603,,,
5548,1384899600000.00,39,8.017086014,5.186633622,1.391989042,2.387910584,248.1564667
5548,1384900200000.00,32,,,,,0.698776611
5548,1384900200000.00,39,3.899144797,5.854227742,1.348559951,3.564115719,206.8996496
5548,1384900800000.00,0,1.642725266,,,,
5548,1384900800000.00,34,0.78513384,,,,
5548,1384900800000.00,39,0.78813356,3.701316434,1.45272796,2.485261456,180.1693737
5548,1384900800000.00,44,0.39256692,,,,
5548,1384901400000.00,0,2.220377679,,,,
5548,1384901400000.00,33,,,,0.232925537,
5548,1384901400000.00,39,2.932902032,4.762548218,0.952175612,2.263153914,186.1832677
5548,1384902000000.00,0,,0.166715207,,0.95599303,
5548,1384902000000.00,39,9.252359977,3.555166108,1.03527653,0.504953017,199.3837873
5548,1384902000000.00,49,,,,,0.214297057
5548,1384902000000.00,7,0.166715207,,,,
5548,1384902600000.00,39,5.949447826,4.893245006,0.95599303,2.892863602,170.6610037
5548,1384903200000.00,39,0.47185042,3.909367745,1.458199373,1.853512968,183.6703156
5548,1384903800000.00,0,0.802207867,,,,
5548,1384903800000.00,39,2.499332122,2.903600559,,0.504953017,167.949909
5548,1384904400000.00,0,0.802207867,,,,
5548,1384904400000.00,34,,,,0.504953017,
5548,1384904400000.00,39,0.47185042,2.143351229,0.897519937,,171.3970162
5548,1384904400000.00,49,,,,,0.504953017
5548,1384905000000.00,39,3.211911919,1.418026686,0.39256692,,164.2484344
5548,1384905600000.00,32,,,,,0.214297057
5548,1384905600000.00,39,0.465851074,3.540675695,,0.241924603,155.8817335
5548,1384906200000.00,39,,4.556216203,0.214297057,,153.072021
5548,1384906800000.00,39,0.95599303,2.569871604,,,156.6180625
5548,1384907400000.00,0,0.396417498,,,,
5548,1384907400000.00,39,0.237850499,2.685486083,0.0792835,,141.6509925
5548,1384908000000.00,39,0.78513384,2.878230063,,,137.9196537
5548,1384908600000.00,39,1.570267681,5.654633464,,,146.0015193
5548,1384909200000.00,39,0.78513384,3.270796983,,,187.7157506
5548,1384909800000.00,39,1.348559951,2.71858868,,0.232925537,140.9728084
5548,1384910400000.00,39,,1.475757109,,,139.5471827
5548,1384911000000.00,39,0.504953017,1.904351224,,,129.1089936
5548,1384911600000.00,39,0.551133919,1.904351224,,,128.1221928
5548,1384912200000.00,39,,2.213635663,,,132.8979842
5548,1384912800000.00,39,0.504953017,1.475757109,0.504953017,0.95599303,137.8666524
5548,1384912800000.00,63,,,,0.0792835,
5548,1384913400000.00,39,,0.970804091,0.0792835,,125.5738782
5548,1384914000000.00,0,0.95599303,,,,
5548,1384914000000.00,39,,2.213635663,,,128.8555436
5548,1384914600000.00,39,,2.485663143,,,146.3885639
5548,1384915200000.00,0,0.680148132,,,,
5548,1384915200000.00,39,,1.690054166,,,129.4339638
5548,1384915800000.00,39,,2.195007183,,,128.8725783
5548,1384915800000.00,63,,,,0.232925537,
5548,1384916400000.00,0,0.232925537,,,,
5548,1384916400000.00,1,0.0792835,,,,
5548,1384916400000.00,39,,1.203729629,,,131.6684131
5548,1384917000000.00,39,,1.980710126,0.95599303,,114.341825
5548,1384917600000.00,39,,1.980710126,,,128.8365616
5548,1384918200000.00,39,,1.475757109,,,125.6819196
5548,1384918800000.00,39,,1.632323744,,,116.2172944
5548,1384918800000.00,44,0.428594115,,,,
5548,1384918800000.00,7,,,,,0.39256692
5548,1384919400000.00,39,,0.680148132,,,123.8048402
5548,1384920000000.00,0,0.083357603,,,,
5548,1384920000000.00,39,0.241924603,2.409304241,,0.083357603,130.7600218
5548,1384920000000.00,91,,,,0.39256692,
5548,1384920600000.00,0,0.95599303,,,,
5548,1384920600000.00,39,,2.780167933,0.232925537,,115.0069821
5548,1384920600000.00,86,,0.083357603,,,
5548,1384921200000.00,0,0.39256692,,,,
5548,1384921200000.00,39,0.214297057,1.690054166,0.504953017,,175.3669857
5548,1384921800000.00,39,0.39256692,2.195007183,0.232925537,0.0792835,135.1977429
5548,1384922400000.00,39,,1.577668069,,,112.458355
5548,1384923000000.00,0,0.465851074,,,0.39256692,
5548,1384923000000.00,39,0.465851074,2.370202298,0.625492457,0.858417994,124.3018222
5548,1384923600000.00,0,0.465851074,,,,
5548,1384923600000.00,39,,3.0326427,0.39256692,1.242831571,163.5374189
5548,1384924200000.00,0,0.232925537,,,,
5548,1384924200000.00,39,0.805280833,3.109001602,0.504953017,1.188918568,123.4399232
5548,1384924200000.00,49,,0.39256692,,,
5548,1384924200000.00,94,,,,0.504953017,
5548,1384924800000.00,0,0.504953017,,,,
5548,1384924800000.00,39,0.980654015,3.267568602,,0.95599303,148.7406666
5548,1384924800000.00,51,,,,0.95599303,
5548,1384925400000.00,39,0.504953017,3.458312218,0.39256692,0.39256692,163.477501
5548,1384926000000.00,39,1.258909596,4.168088259,0.312209037,0.47185042,121.0183139
5548,1384926600000.00,0,0.232925537,,,,
5548,1384926600000.00,39,0.317133998,2.976912642,0.708850061,0.083357603,137.6576298
5548,1384926600000.00,91,,,,0.39256692,
5548,1384927200000.00,0,0.839789515,,,,
5548,1384927200000.00,39,1.268458752,6.224156184,1.319368396,4.346427762,159.5079269
5548,1384927200000.00,7,0.083357603,,,,
5548,1384927800000.00,39,5.209840705,3.147182795,2.010407676,1.485830558,180.1153694
5548,1384927800000.00,91,,,,0.39256692,
5548,1384928400000.00,0,1.410626298,,,,
5548,1384928400000.00,34,,,,0.504953017,
5548,1384928400000.00,39,6.338262071,5.534350709,0.839789515,4.956599523,170.1962201
5548,1384929000000.00,0,3.850495621,,,,
5548,1384929000000.00,39,7.687639815,5.043952068,3.242339229,6.546323108,215.430753
5548,1384929000000.00,41,,,,,0.95599303
5548,1384929000000.00,86,,,,0.39256692,
5548,1384929000000.00,94,,,,0.39256692,
5548,1384929600000.00,0,2.526260711,,,,
5548,1384929600000.00,39,2.851799602,5.494684018,5.736014992,5.743060792,232.6074552
5548,1384929600000.00,49,,,,,0.39256692
5548,1384929600000.00,94,,,,0.39256692,
5548,1384930200000.00,0,0.864754581,,,,
5548,1384930200000.00,1,0.504953017,0.504953017,,,
5548,1384930200000.00,39,5.729669929,9.144881222,3.892313001,6.98807429,218.4947206
5548,1384930200000.00,41,0.504953017,,,,
5548,1384930800000.00,0,2.115903114,0.95599303,,,
5548,1384930800000.00,1,0.504953017,0.504953017,,,
5548,1384930800000.00,39,9.315591676,8.979598847,9.421575883,6.401071089,232.7247481
5548,1384930800000.00,7,0.083357603,0.475924524,,,
5548,1384930800000.00,92,,,0.95599303,,
5548,1384930800000.00,94,0.39256692,,,0.39256692,
5548,1384930800000.00,971,,,0.95599303,,
5548,1384931400000.00,0,5.201752507,,,,
5548,1384931400000.00,39,17.571315,11.64840169,13.8278951,15.68739009,216.9197323
5548,1384931400000.00,43,,0.39256692,,,
5548,1384931400000.00,7,0.39256692,0.39256692,,,
5548,1384931400000.00,94,,,,0.78513384,
5548,1384932000000.00,0,9.111758885,,,,
5548,1384932000000.00,1,0.64263973,,,,
5548,1384932000000.00,359,,,,0.39256692,
5548,1384932000000.00,39,19.8432669,12.93878868,8.248304671,11.92532166,262.3587678
5548,1384932000000.00,43,0.39256692,,,,
5548,1384932000000.00,44,,,,,0.083357603
5548,1384932000000.00,7,0.78513384,2.355401521,,,0.47185042
5548,1384932000000.00,94,0.083357603,,,0.166715207,
5548,1384932600000.00,0,9.884133705,,,,
5548,1384932600000.00,1,0.78513384,,,,0.504953017
5548,1384932600000.00,39,8.242639968,10.53016973,15.42202698,10.65876355,313.5900995
5548,1384932600000.00,7,,0.78513384,,,
5548,1384933200000.00,0,8.904105526,,,,
5548,1384933200000.00,231,,,,0.232925537,
5548,1384933200000.00,30,,,,0.95599303,
5548,1384933200000.00,34,,,,0.504953017,
5548,1384933200000.00,39,8.235107909,6.133334181,14.41331138,19.10791968,249.61707
5548,1384933200000.00,41,0.39256692,,,,
5548,1384933200000.00,48,,,,,0.083357603
5548,1384933200000.00,7,0.807842415,,,,
5548,1384933800000.00,0,6.983026294,,,,
5548,1384933800000.00,380,,,,0.214297057,
5548,1384933800000.00,39,13.0820963,12.72307001,21.08721348,20.89547712,306.8658169
5548,1384933800000.00,63,,,,0.232925537,
5548,1384933800000.00,86,,,,0.39256692,
5548,1384934400000.00,0,16.96987917,,,,
5548,1384934400000.00,33,,,,0.0792835,
5548,1384934400000.00,39,18.20084775,11.12057475,20.6861271,16.23025507,281.4747029
5548,1384934400000.00,41,0.232925537,,,,
5548,1384934400000.00,49,,,0.95599303,,
5548,1384934400000.00,972,,,0.083357603,,
5548,1384935000000.00,0,7.349692705,1.009906034,,,
5548,1384935000000.00,380,,,,0.447222595,
5548,1384935000000.00,39,13.49299919,14.50529124,17.86713616,19.86694354,245.2738136
5548,1384935000000.00,41,0.93112853,,,,
5548,1384935000000.00,44,,,0.083357603,,
5548,1384935600000.00,0,7.433874791,,,,
5548,1384935600000.00,34,,,,0.504953017,
5548,1384935600000.00,380,,,,0.232925537,
5548,1384935600000.00,39,18.6909243,11.55311835,18.53124113,20.09566531,279.5458052
5548,1384935600000.00,41,2.470852082,0.504953017,,,
5548,1384935600000.00,44,0.083357603,,,,
5548,1384935600000.00,48,,,,,0.0792835
5548,1384935600000.00,49,,,0.95599303,,
5548,1384936200000.00,0,13.18630893,,,,
5548,1384936200000.00,34,,,,0.504953017,
5548,1384936200000.00,380,,,,0.232925537,
5548,1384936200000.00,39,14.09822834,10.18216216,21.73567424,26.18762789,249.992531
5548,1384936800000.00,0,9.878976074,,,,
5548,1384936800000.00,33,,,,,0.39256692
5548,1384936800000.00,39,25.07119804,7.361536361,17.25471909,26.14312192,276.379676
5548,1384936800000.00,63,,,,0.237850499,
5548,1384936800000.00,7,,,,,0.232925537
5548,1384937400000.00,0,7.022381281,,0.95599303,,
5548,1384937400000.00,33,,,0.0792835,0.083357603,
5548,1384937400000.00,373,,,,0.232925537,
5548,1384937400000.00,39,15.85462821,14.49025892,22.90197506,22.76177662,281.7219118
5548,1384937400000.00,40,0.214297057,,,,
5548,1384937400000.00,41,,,0.95599303,,
5548,1384937400000.00,43,,,,0.214297057,
5548,1384938000000.00,0,9.148213055,,,,
5548,1384938000000.00,39,22.69682011,9.244271165,16.00953468,22.93012379,228.8153012
5548,1384938000000.00,44,,,0.184606449,,
5548,1384938000000.00,7,,,,,0.39256692
5548,1384938600000.00,0,10.09295038,,,0.39256692,
5548,1384938600000.00,32,,,,0.504953017,
5548,1384938600000.00,33,,,0.0792835,,
5548,1384938600000.00,380,,,,0.214297057,
5548,1384938600000.00,39,15.37336646,11.72858858,26.04071667,26.0413697,300.3549859
5548,1384938600000.00,41,,,,0.083357603,
5548,1384939200000.00,0,9.107111673,,,,
5548,1384939200000.00,34,,,,0.95599303,
5548,1384939200000.00,377,,,0.083357603,,
5548,1384939200000.00,39,10.00271482,10.17231896,23.35270942,32.72948835,284.9452888
5548,1384939200000.00,41,,,0.95599303,,
5548,1384939200000.00,44,,,,,0.269280805
5548,1384939200000.00,63,,,,0.0792835,
5548,1384939800000.00,0,8.86768739,,,,
5548,1384939800000.00,39,15.57538479,11.32894793,25.71733718,32.35465099,304.1821462
5548,1384939800000.00,44,,,,0.269280805,
5548,1384940400000.00,0,9.037420867,,,0.232925537,
5548,1384940400000.00,20,,,,0.232925537,
5548,1384940400000.00,233,,,0.214297057,,
5548,1384940400000.00,32,,,0.0792835,,
5548,1384940400000.00,33,,,1.03527653,,
5548,1384940400000.00,34,,,,0.504953017,
5548,1384940400000.00,387,,0.39256692,0.39256692,,
5548,1384940400000.00,39,14.95732763,19.27537587,24.9050078,28.69541832,264.4099284
5548,1384940400000.00,61,0.465851074,,,,
5548,1384940400000.00,63,,,,0.232925537,
5548,1384941000000.00,0,8.52758663,,,,
5548,1384941000000.00,39,24.45314446,15.96485851,23.58740355,35.62199378,264.1737873
5548,1384941000000.00,49,,,0.95599303,,
5548,1384941000000.00,63,,,,0.0792835,
5548,1384941600000.00,0,7.875139215,,,,
5548,1384941600000.00,34,,,,0.0792835,
5548,1384941600000.00,387,,,,0.39256692,
5548,1384941600000.00,39,20.08787652,11.95085656,23.03738138,24.27812289,292.0067307
5548,1384941600000.00,41,,,0.269280805,,
5548,1384941600000.00,63,0.232925537,,,0.697295405,
5548,1384941600000.00,94,,,,0.232925537,
5548,1384942200000.00,0,10.45072895,0.232925537,,,
5548,1384942200000.00,387,,,0.39256692,,
5548,1384942200000.00,39,18.01230798,4.589206957,19.19829184,24.91287648,283.5701886
5548,1384942200000.00,44,0.642891172,0.428594115,,,
5548,1384942200000.00,63,,,,0.232925537,
5548,1384942200000.00,94,,,,0.39256692,
5548,1384942800000.00,0,9.99811208,,0.232925537,,
5548,1384942800000.00,33,,,,0.237850499,
5548,1384942800000.00,39,8.09279713,10.86952902,18.15899975,22.558346,305.1395586
5548,1384942800000.00,43,,,0.0792835,,
5548,1384942800000.00,63,,,,0.663520016,
5548,1384943400000.00,0,12.33617552,1.177700761,0.504953017,,
5548,1384943400000.00,380,,,,0.214297057,
5548,1384943400000.00,39,16.79283287,12.57250722,15.45270996,22.91946961,272.5218806
5548,1384943400000.00,44,0.214297057,0.428594115,,,
5548,1384943400000.00,880,,,,0.232925537,
5548,1384944000000.00,0,7.720548623,,,,
5548,1384944000000.00,39,15.29773505,12.06190057,27.06249397,25.29068519,264.346932
5548,1384944000000.00,44,0.428594115,0.214297057,,,
5548,1384944000000.00,49,,,,,0.232925537
5548,1384944600000.00,0,11.81771281,,,0.95599303,
5548,1384944600000.00,39,15.25272068,7.960470415,19.01129497,20.34856749,305.4212274
5548,1384944600000.00,54,,,,,0.504953017
5548,1384945200000.00,0,7.806835116,,0.0792835,,
5548,1384945200000.00,20,,,,0.0792835,
5548,1384945200000.00,33,,,,0.0792835,
5548,1384945200000.00,39,15.80740351,11.00198295,19.28284065,18.09814033,294.901892
5548,1384945200000.00,41,,,0.504953017,,
5548,1384945200000.00,90,,0.95599303,,,
5548,1384945200000.00,94,,,,0.083357603,
5548,1384945800000.00,0,12.16544639,,,0.465851074,
5548,1384945800000.00,39,14.48593491,13.60157211,23.13839609,23.70460356,301.6474986
5548,1384945800000.00,86,0.232925537,,,,
5548,1384946400000.00,0,6.962928379,,,,
5548,1384946400000.00,39,14.06511173,5.260950304,19.7464624,26.24863062,433.6961028
5548,1384946400000.00,41,,,0.39256692,,0.625492457
5548,1384946400000.00,63,,,,0.737878554,
5548,1384947000000.00,0,5.434733855,,,,
5548,1384947000000.00,216,,,,0.95599303,
5548,1384947000000.00,31,0.504953017,,,,
5548,1384947000000.00,39,13.82532005,7.425780995,24.1505572,24.1532831,261.1521597
5548,1384947000000.00,44,,,,,0.483577862
5548,1384947000000.00,94,,,,0.802207867,
5548,1384947600000.00,0,10.99490593,0.269280805,0.293580557,0.083357603,
5548,1384947600000.00,359,1.911986061,,,,
5548,1384947600000.00,39,17.23750092,11.89526985,17.87003308,22.26574047,253.2042288
5548,1384947600000.00,41,,,,0.39256692,
5548,1384947600000.00,48,0.269280805,,,,
5548,1384948200000.00,0,6.742471801,,0.504953017,,
5548,1384948200000.00,1,0.269280805,0.269280805,,,
5548,1384948200000.00,39,12.37644468,9.341503709,19.35357127,15.83268305,274.9849889
5548,1384948200000.00,44,,,0.214297057,,
5548,1384948200000.00,46,,,,,0.214297057
5548,1384948200000.00,94,,,,0.504953017,
5548,1384948800000.00,0,8.269633252,,,,
5548,1384948800000.00,39,11.30301148,6.487485221,18.44984464,15.81764959,259.9380925
